time,Piezo,Touch,Touch,Touch,Accel,Accel,Accel,Gyro,Gyro,Gyro,Temp
1409765636.05,152.0,986.0,1204.0,1079.0,0.0,-2.4713,-9.3752,-0.0363,0.0003,-0.0031,23.64
1409765636.07,117.0,980.0,1192.0,1081.0,0.0392,-2.432,-9.2967,-0.036,-0.0002,-0.0061,23.64
1409765636.08,142.0,988.0,1198.0,1077.0,0.0392,-2.5105,-9.3359,-0.0324,0.0005,-0.0047,23.64
1409765636.09,142.0,994.0,1196.0,1082.0,-0.0392,-2.3928,-9.3359,-0.0324,0.0003,-0.0061,23.64
1409765636.11,137.0,990.0,1191.0,1080.0,0.0392,-2.3928,-9.3359,-0.035,0.0003,-0.0031,23.65
1409765636.12,148.0,984.0,1194.0,1080.0,0.0785,-2.3928,-9.3359,-0.0336,0.0,-0.0055,23.66
1409765636.14,140.0,981.0,1198.0,1076.0,0.0392,-2.4713,-9.2967,-0.036,-0.0006,-0.0029,23.64
1409765636.15,138.0,984.0,1192.0,1076.0,-0.0392,-2.432,-9.2967,-0.0348,-0.0015,-0.0067,23.64
1409765636.16,149.0,983.0,1208.0,1086.0,0.0,-2.5105,-9.3359,-0.0322,-0.0017,-0.0046,23.66
1409765636.18,132.0,976.0,1188.0,1084.0,0.0,-2.5105,-9.2575,-0.0334,0.0,-0.0011,23.64
1409765636.19,134.0,993.0,1195.0,1080.0,0.0392,-2.432,-9.2575,-0.0373,-0.0003,-0.0041,23.64
1409765636.21,109.0,985.0,1194.0,1084.0,0.0,-2.5105,-9.3752,-0.0284,0.0011,-0.0021,23.64
1409765636.22,164.0,990.0,1201.0,1082.0,-0.0392,-2.4713,-9.3359,-0.0322,0.0009,-0.0041,23.66
1409765636.23,150.0,989.0,1196.0,1084.0,0.0392,-2.4713,-9.3752,-0.033,0.0011,-0.0061,23.64
1409765636.25,119.0,986.0,1205.0,1086.0,0.0392,-2.432,-9.3359,-0.035,0.0003,-0.0076,23.64
1409765636.26,142.0,987.0,1189.0,1080.0,0.0,-2.3928,-9.3359,-0.0382,0.0011,-0.007,23.64
1409765636.28,183.0,981.0,1197.0,1076.0,0.0,-2.3928,-9.2967,-0.0376,0.0003,-0.0021,23.64
1409765636.29,117.0,995.0,1208.0,1080.0,0.0392,-2.4713,-9.2967,-0.033,0.0005,-0.0024,23.64
1409765636.3,99.0,979.0,1203.0,1077.0,0.0392,-2.432,-9.3752,-0.0385,0.0002,0.0002,23.62
1409765636.32,168.0,984.0,1198.0,1079.0,0.0785,-2.432,-9.4536,-0.0363,0.0015,-0.0005,23.65
1409765636.33,130.0,989.0,1207.0,1081.0,0.0392,-2.432,-9.2967,-0.0357,0.0002,-0.0049,23.64
1409765636.35,132.0,978.0,1205.0,1086.0,0.0,-2.3928,-9.3359,-0.0342,0.0015,-0.004,23.65
1409765636.36,138.0,990.0,1201.0,1080.0,0.0,-2.3928,-9.3752,-0.0363,0.0021,-0.0021,23.64
1409765636.38,151.0,982.0,1199.0,1086.0,0.0392,-2.432,-9.3752,-0.0345,0.0003,-0.0049,23.64
1409765636.39,100.0,985.0,1206.0,1084.0,0.0392,-2.5105,-9.4536,-0.0391,-0.0002,-0.0052,23.66
1409765636.4,121.0,995.0,1194.0,1077.0,0.0392,-2.4713,-9.4536,-0.0399,-0.0006,-0.0053,23.64
1409765636.42,150.0,985.0,1207.0,1083.0,0.0785,-2.432,-9.3359,-0.0357,0.0002,-0.0035,23.64
1409765636.43,135.0,985.0,1200.0,1083.0,0.0392,-2.432,-9.3359,-0.0368,0.0003,-0.0009,23.64
1409765636.45,101.0,991.0,1207.0,1079.0,0.0392,-2.4713,-9.2967,-0.0354,0.0021,0.0,23.63
1409765636.46,151.0,983.0,1200.0,1080.0,0.0392,-2.4713,-9.3359,-0.0368,0.0011,-0.0066,23.65
1409765636.47,142.0,992.0,1204.0,1079.0,0.0,-2.4713,-9.3752,-0.0363,0.0005,-0.0075,23.65
1409765636.49,137.0,986.0,1200.0,1084.0,0.0,-2.4713,-9.3752,-0.0322,0.0043,0.0009,23.63
1409765636.5,137.0,991.0,1207.0,1077.0,0.0,-2.432,-9.2575,-0.0354,0.0026,-0.0018,23.65
1409765636.52,189.0,980.0,1192.0,1085.0,0.0,-2.432,-9.3752,-0.0399,0.0017,-0.0072,23.65
1409765636.53,134.0,987.0,1201.0,1079.0,0.0392,-2.432,-9.3359,-0.0391,0.0017,-0.0032,23.64
1409765636.54,123.0,995.0,1198.0,1078.0,0.0392,-2.432,-9.3752,-0.0371,0.0018,-0.0011,23.64
1409765636.56,165.0,984.0,1196.0,1085.0,0.0392,-2.4713,-9.3752,-0.0376,0.0015,0.0005,23.64
1409765636.57,127.0,989.0,1200.0,1067.0,0.0785,-2.4713,-9.3752,-0.0362,0.0002,-0.0061,23.65
1409765636.59,137.0,993.0,1199.0,1074.0,0.0392,-2.432,-9.3752,-0.0379,0.0008,-0.0057,23.64
1409765636.6,141.0,989.0,1196.0,1080.0,0.0392,-2.5105,-9.3359,-0.0373,0.0006,-0.0037,23.64
1409765636.61,142.0,992.0,1204.0,1086.0,0.0392,-2.432,-9.3359,-0.0356,0.0021,0.0018,23.64
1409765636.63,124.0,983.0,1200.0,1071.0,0.0392,-2.432,-9.3359,-0.0338,0.0008,-0.0005,23.64
1409765636.64,134.0,988.0,1201.0,1086.0,0.0392,-2.3928,-9.2575,-0.0389,0.0018,-0.002,23.65
1409765636.66,168.0,988.0,1191.0,1081.0,0.0392,-2.432,-9.2967,-0.035,0.0018,-0.0009,23.66
1409765636.67,139.0,983.0,1206.0,1080.0,0.0785,-2.432,-9.2967,-0.0374,0.0017,-0.0011,23.65
1409765636.69,121.0,988.0,1186.0,1074.0,0.0392,-2.4713,-9.3752,-0.0359,0.0011,-0.0024,23.64
1409765636.7,134.0,986.0,1194.0,1073.0,0.0,-2.3536,-9.3752,-0.0354,-0.0002,-0.0081,23.64
1409765636.71,140.0,989.0,1206.0,1081.0,0.0392,-2.3928,-9.3359,-0.0368,-0.0009,-0.0078,23.64
1409765636.73,108.0,982.0,1190.0,1086.0,0.0785,-2.432,-9.3752,-0.0344,-0.0003,-0.0038,23.65
1409765636.74,122.0,985.0,1194.0,1091.0,0.0,-2.5105,-9.2575,-0.0316,0.0011,0.0021,23.65
1409765636.75,165.0,984.0,1204.0,1088.0,0.0392,-2.3928,-9.2967,-0.0338,0.0006,-0.0032,23.64
1409765636.77,129.0,988.0,1201.0,1081.0,0.0,-2.4713,-9.2967,-0.0345,0.0002,-0.0078,23.65
1409765636.78,131.0,985.0,1205.0,1075.0,0.0392,-2.4713,-9.2967,-0.0389,-0.0003,-0.0078,23.64
1409765636.8,142.0,985.0,1193.0,1086.0,0.0,-2.4713,-9.2967,-0.0391,-0.0008,-0.0064,23.63
1409765636.81,148.0,987.0,1196.0,1077.0,0.0785,-2.4713,-9.2967,-0.0348,0.0009,-0.0018,23.65
1409765636.82,126.0,994.0,1193.0,1085.0,0.0785,-2.3536,-9.4144,-0.0327,0.0023,-0.0009,23.64
1409765636.84,133.0,981.0,1192.0,1072.0,0.0,-2.4713,-9.3752,-0.0348,-0.0002,-0.0027,23.66
1409765636.85,154.0,986.0,1194.0,1078.0,0.0392,-2.432,-9.3359,-0.0354,-0.0014,-0.0061,23.65
1409765636.87,127.0,988.0,1207.0,1087.0,0.0392,-2.5105,-9.4144,-0.0388,0.0008,-0.0063,23.65
1409765636.88,141.0,992.0,1197.0,1078.0,0.0392,-2.4713,-9.3359,-0.0367,0.0012,-0.0006,23.63
1409765636.9,165.0,990.0,1210.0,1079.0,0.0392,-2.432,-9.3359,-0.0336,0.0012,-0.0044,23.64
1409765636.91,138.0,989.0,1202.0,1072.0,0.0,-2.432,-9.2967,-0.0336,0.0006,-0.0035,23.64
1409765636.92,128.0,986.0,1193.0,1077.0,0.0392,-2.3928,-9.2575,-0.0371,0.0008,-0.0052,23.64
1409765636.94,161.0,985.0,1192.0,1086.0,0.0392,-2.4713,-9.3752,-0.0396,-0.0011,-0.0057,23.65
1409765636.95,117.0,984.0,1204.0,1087.0,0.0,-2.5105,-9.3359,-0.0357,0.0011,0.0011,23.65
1409765636.97,106.0,981.0,1196.0,1083.0,0.0392,-2.3928,-9.4144,-0.0341,-0.0011,-0.0038,23.65
1409765636.98,148.0,986.0,1200.0,1078.0,0.0392,-2.432,-9.2967,-0.0333,-0.0008,0.0002,23.64
1409765636.99,140.0,986.0,1193.0,1090.0,0.0392,-2.3928,-9.2967,-0.0359,0.002,0.0009,23.66
1409765637.01,126.0,987.0,1212.0,1080.0,0.0,-2.432,-9.2967,-0.0392,0.0008,-0.0043,23.64
1409765637.02,129.0,989.0,1204.0,1081.0,0.0,-2.432,-9.2967,-0.0354,0.0012,0.0029,23.63
1409765637.04,170.0,986.0,1187.0,1077.0,0.0,-2.4713,-9.3359,-0.0365,0.0009,-0.0018,23.64
1409765637.05,127.0,984.0,1185.0,1074.0,-0.0392,-2.432,-9.3359,-0.0377,-0.0002,-0.0058,23.64
1409765637.07,119.0,987.0,1194.0,1086.0,0.0392,-2.4713,-9.3752,-0.0392,-0.0006,-0.0055,23.64
1409765637.08,149.0,986.0,1194.0,1083.0,0.0392,-2.5105,-9.3359,-0.0359,-0.0005,-0.0029,23.65
1409765637.09,153.0,990.0,1196.0,1079.0,0.0392,-2.5105,-9.4144,-0.0386,-0.0009,-0.0005,23.64
1409765637.11,127.0,985.0,1202.0,1081.0,0.0785,-2.3928,-9.3752,-0.0339,0.0005,0.0017,23.64
1409765637.12,143.0,990.0,1205.0,1085.0,0.0,-2.432,-9.3359,-0.036,0.0012,-0.0023,23.64
1409765637.13,133.0,981.0,1203.0,1085.0,0.0,-2.432,-9.2575,-0.0356,0.0003,-0.0049,23.64
1409765637.15,103.0,983.0,1206.0,1079.0,0.1177,-2.432,-9.3359,-0.0365,0.0005,-0.0012,23.66
1409765637.16,133.0,986.0,1198.0,1088.0,0.0785,-2.4713,-9.3359,-0.0341,0.0,-0.0055,23.64
1409765637.18,151.0,983.0,1194.0,1072.0,0.0392,-2.4713,-9.4536,-0.0388,-0.0008,-0.0046,23.64
1409765637.19,138.0,979.0,1204.0,1076.0,0.0392,-2.4713,-9.4144,-0.0379,0.0015,-0.0049,23.65
1409765637.21,120.0,995.0,1207.0,1087.0,0.0392,-2.3928,-9.2967,-0.0342,0.0006,-0.0005,23.65
1409765637.22,138.0,993.0,1203.0,1087.0,-0.0392,-2.432,-9.3752,-0.0371,0.0012,-0.004,23.64
1409765637.23,133.0,984.0,1205.0,1084.0,0.0,-2.4713,-9.3359,-0.0362,0.0011,-0.0058,23.64
1409765637.25,130.0,982.0,1190.0,1074.0,0.0392,-2.5105,-9.3752,-0.0357,-0.0003,-0.0046,23.64
1409765637.26,138.0,994.0,1201.0,1076.0,0.0785,-2.4713,-9.2575,-0.0359,-0.0006,-0.0057,23.64
1409765637.28,135.0,994.0,1201.0,1091.0,0.0785,-2.4713,-9.3359,-0.0347,0.0009,-0.0038,23.64
1409765637.29,140.0,986.0,1206.0,1080.0,0.0392,-2.432,-9.2967,-0.0351,0.0009,-0.0011,23.65
1409765637.3,137.0,988.0,1212.0,1076.0,0.0392,-2.432,-9.3752,-0.037,0.0,-0.007,23.65
1409765637.32,141.0,980.0,1197.0,1074.0,0.0392,-2.432,-9.2575,-0.0383,-0.0003,-0.0024,23.64
1409765637.33,145.0,977.0,1191.0,1077.0,0.0392,-2.432,-9.3359,-0.0377,-0.0009,-0.0063,23.64
1409765637.35,119.0,984.0,1188.0,1084.0,0.0,-2.4713,-9.3359,-0.0351,-0.0012,-0.006,23.64
1409765637.36,157.0,987.0,1202.0,1085.0,0.0785,-2.4713,-9.3752,-0.0379,0.0005,-0.0043,23.65
1409765637.37,126.0,985.0,1198.0,1086.0,0.0392,-2.3536,-9.2967,-0.038,-0.0005,-0.0053,23.65
1409765637.39,122.0,987.0,1199.0,1080.0,0.0,-2.4713,-9.4144,-0.0383,-0.0021,-0.0043,23.64
1409765637.4,138.0,990.0,1196.0,1083.0,0.0,-2.432,-9.3359,-0.0356,0.0009,-0.0043,23.65
1409765637.42,152.0,990.0,1202.0,1079.0,0.0785,-2.3928,-9.2967,-0.038,0.0,-0.0035,23.66
1409765637.43,137.0,986.0,1207.0,1075.0,0.0,-2.432,-9.2183,-0.0363,-0.0031,-0.0072,23.65
1409765637.44,136.0,997.0,1204.0,1081.0,0.0,-2.4713,-9.3752,-0.0367,0.002,-0.0034,23.64
1409765637.46,152.0,989.0,1201.0,1072.0,0.0392,-2.5105,-9.3752,-0.0377,0.0015,-0.0021,23.66
1409765637.47,139.0,988.0,1201.0,1081.0,0.0392,-2.3928,-9.4144,-0.035,-0.0008,0.0014,23.64
1409765637.49,129.0,991.0,1195.0,1082.0,0.0392,-2.432,-9.2575,-0.033,0.0014,-0.0031,23.65
1409765637.5,146.0,992.0,1201.0,1078.0,0.0392,-2.3928,-9.3359,-0.0341,0.002,-0.0031,23.64
1409765637.51,163.0,995.0,1201.0,1081.0,0.0392,-2.4713,-9.3359,-0.0351,0.0006,-0.0055,23.64
1409765637.53,103.0,990.0,1194.0,1084.0,0.0,-2.4713,-9.2575,-0.0371,0.0009,-0.0012,23.63
1409765637.54,139.0,986.0,1193.0,1065.0,0.0392,-2.4713,-9.2967,-0.0344,-0.0003,-0.0079,23.64
1409765637.56,160.0,975.0,1195.0,1077.0,0.0392,-2.3928,-9.2967,-0.0394,0.0008,0.0009,23.66
1409765637.57,141.0,990.0,1193.0,1081.0,0.0392,-2.4713,-9.3359,-0.0334,-0.0021,-0.0037,23.64
1409765637.58,125.0,992.0,1207.0,1087.0,0.0392,-2.3928,-9.4144,-0.0365,-0.0008,-0.006,23.64
1409765637.6,132.0,986.0,1188.0,1082.0,0.0,-2.4713,-9.4144,-0.038,0.0012,0.0006,23.64
1409765637.61,151.0,990.0,1207.0,1079.0,0.0,-2.432,-9.3752,-0.0362,0.0023,0.0029,23.64
1409765637.63,113.0,989.0,1200.0,1084.0,0.0392,-2.4713,-9.3752,-0.035,0.0008,0.0011,23.65
1409765637.64,127.0,983.0,1198.0,1076.0,0.0785,-2.4713,-9.3359,-0.0403,-0.0002,-0.0041,23.65
1409765637.66,151.0,987.0,1204.0,1083.0,0.0,-2.432,-9.2967,-0.0379,0.002,-0.0021,23.66
1409765637.67,125.0,993.0,1193.0,1082.0,0.0,-2.3928,-9.3359,-0.0365,0.0,-0.0017,23.64
1409765637.68,140.0,990.0,1199.0,1081.0,0.0785,-2.3928,-9.4536,-0.0406,0.0015,-0.0002,23.64
1409765637.7,181.0,982.0,1190.0,1084.0,0.0,-2.4713,-9.3752,-0.0388,0.0003,-0.0058,23.64
1409765637.71,144.0,988.0,1213.0,1077.0,0.0785,-2.4713,-9.4144,-0.0382,-0.0031,-0.0047,23.65
1409765637.73,124.0,988.0,1210.0,1080.0,0.0392,-2.432,-9.3752,-0.0354,0.0012,-0.0046,23.66
1409765637.74,151.0,982.0,1192.0,1079.0,0.0392,-2.432,-9.2967,-0.0339,0.002,0.0,23.65
1409765637.75,161.0,984.0,1194.0,1074.0,0.0392,-2.4713,-9.2967,-0.0339,-0.0026,-0.0052,23.64
1409765637.77,117.0,982.0,1197.0,1078.0,0.0,-2.432,-9.2967,-0.0363,0.0006,-0.0044,23.64
1409765637.78,137.0,986.0,1185.0,1073.0,0.0785,-2.4713,-9.3752,-0.0365,0.0009,-0.0012,23.64
1409765637.8,143.0,985.0,1196.0,1083.0,0.1177,-2.432,-9.2967,-0.0373,0.0014,-0.0038,23.65
1409765637.81,130.0,988.0,1201.0,1078.0,0.0392,-2.432,-9.2967,-0.0362,0.0002,-0.0021,23.65
1409765637.82,128.0,976.0,1196.0,1081.0,-0.0392,-2.4713,-9.2967,-0.0385,-0.0003,-0.0021,23.64
1409765637.84,137.0,980.0,1206.0,1080.0,0.0,-2.432,-9.3359,-0.0368,-0.0003,-0.0038,23.64
1409765637.85,158.0,986.0,1208.0,1076.0,0.0785,-2.3928,-9.2967,-0.0386,-0.0011,-0.0053,23.64
1409765637.87,120.0,988.0,1179.0,982.0,0.0392,-2.432,-9.3359,-0.0385,-0.0006,-0.0031,23.64
1409765637.88,148.0,989.0,1206.0,1071.0,0.0392,-2.4713,-9.3359,-0.0341,0.0014,-0.0064,23.64
1409765637.9,153.0,989.0,1182.0,1091.0,-0.0392,-2.4713,-9.3752,-0.0347,0.0005,-0.0044,23.64
1409765637.91,135.0,987.0,1206.0,1074.0,0.0785,-2.3928,-9.3359,-0.0339,0.0005,-0.0037,23.66
1409765637.92,139.0,988.0,1202.0,1082.0,0.0785,-2.4713,-9.3752,-0.0357,0.0,-0.0046,23.64
1409765637.94,157.0,984.0,1197.0,1077.0,0.0392,-2.3928,-9.4536,-0.0359,0.0003,-0.0023,23.64
1409765637.95,126.0,989.0,1197.0,1077.0,0.0,-2.432,-9.4144,-0.0348,-0.0003,-0.0041,23.64
1409765637.97,112.0,987.0,1188.0,1077.0,0.0392,-2.3928,-9.3752,-0.0367,0.0006,-0.0023,23.64
1409765637.98,141.0,986.0,1196.0,1074.0,0.0392,-2.5105,-9.2575,-0.0363,0.0003,-0.0024,23.65
1409765637.99,153.0,983.0,1185.0,1076.0,0.0,-2.3928,-9.3359,-0.0374,0.0009,0.0003,23.64
1409765638.01,124.0,984.0,1193.0,1081.0,0.0392,-2.3928,-9.3359,-0.0371,-0.0006,-0.0055,23.64
1409765638.02,136.0,995.0,1193.0,1076.0,0.0392,-2.3928,-9.2183,-0.0353,0.0003,-0.0079,23.64
1409765638.04,141.0,992.0,1202.0,1080.0,0.0785,-2.432,-9.3752,-0.0344,0.0002,-0.0052,23.64
1409765638.05,130.0,989.0,1209.0,1076.0,0.0785,-2.432,-9.3359,-0.0348,0.0008,-0.0015,23.66
1409765638.06,134.0,988.0,1191.0,1083.0,0.0785,-2.432,-9.2967,-0.038,0.0012,0.0017,23.64
1409765638.08,185.0,988.0,1195.0,1083.0,0.0392,-2.4713,-9.2967,-0.0397,-0.0017,-0.0099,23.65
1409765638.09,143.0,981.0,1202.0,1083.0,0.0392,-2.4713,-9.2575,-0.0367,-0.002,-0.0035,23.65
1409765638.11,136.0,991.0,1210.0,1086.0,0.1177,-2.5105,-9.3752,-0.0344,-0.0014,-0.0067,23.64
1409765638.12,164.0,984.0,1205.0,1082.0,0.0392,-2.3928,-9.4144,-0.0353,-0.0021,-0.0035,23.65
1409765638.13,144.0,986.0,1206.0,1084.0,0.0392,-2.4713,-9.3359,-0.0325,0.0009,-0.0009,23.64
1409765638.15,132.0,982.0,1197.0,1081.0,0.0392,-2.5105,-9.3752,-0.0347,0.0009,-0.0027,23.64
1409765638.16,141.0,986.0,1204.0,1086.0,0.0,-2.3536,-9.3359,-0.0347,0.0015,-0.006,23.65
1409765638.18,154.0,982.0,1212.0,1081.0,0.0392,-2.432,-9.3752,-0.0359,0.0008,-0.007,23.65
1409765638.19,128.0,986.0,1198.0,1078.0,0.0392,-2.4713,-9.2575,-0.0351,0.0023,-0.005,23.65
1409765638.2,126.0,982.0,1188.0,1087.0,0.0,-2.432,-9.3752,-0.0299,0.0005,-0.0046,23.66
1409765638.22,162.0,988.0,1195.0,1088.0,0.0,-2.3928,-9.3359,-0.0312,0.0018,-0.0024,23.65
1409765638.23,139.0,994.0,1190.0,1082.0,0.0785,-2.3928,-9.3359,-0.0322,-0.0005,-0.0073,23.65
1409765638.25,135.0,978.0,1205.0,1084.0,0.0392,-2.432,-9.3752,-0.0321,0.0005,-0.0027,23.64
1409765638.26,158.0,992.0,1195.0,1082.0,0.0392,-2.4713,-9.3359,-0.0325,-0.0015,-0.0089,23.66
1409765638.27,166.0,978.0,1189.0,1077.0,0.0785,-2.4713,-9.3359,-0.0348,0.0002,-0.0057,23.64
1409765638.29,135.0,987.0,1187.0,1082.0,0.0,-2.3928,-9.2967,-0.0382,-0.0005,-0.0047,23.64
1409765638.3,135.0,984.0,1195.0,1083.0,0.0392,-2.432,-9.3359,-0.037,0.0006,-0.0037,23.64
1409765638.32,145.0,988.0,1202.0,1076.0,0.0392,-2.3928,-9.3752,-0.038,0.0011,-0.0031,23.64
1409765638.33,141.0,982.0,1193.0,1084.0,0.0,-2.4713,-9.3359,-0.0342,-0.0018,-0.0073,23.66
1409765638.35,116.0,991.0,1208.0,1080.0,0.0785,-2.4713,-9.2967,-0.0348,0.0012,-0.0023,23.66
1409765638.36,168.0,983.0,1194.0,1074.0,0.0392,-2.4713,-9.2575,-0.0362,-0.0017,-0.0064,23.65
1409765638.37,138.0,987.0,1211.0,1084.0,0.0785,-2.4713,-9.2967,-0.0342,-0.0023,-0.0043,23.64
1409765638.39,105.0,983.0,1196.0,1074.0,0.0,-2.3928,-9.2967,-0.0376,0.0011,-0.0044,23.65
1409765638.4,139.0,992.0,1206.0,1088.0,0.0,-2.432,-9.3359,-0.037,-0.0015,-0.0098,23.64
1409765638.42,156.0,987.0,1212.0,1084.0,0.0392,-2.3928,-9.2967,-0.0359,0.0003,-0.0035,23.65
1409765638.43,137.0,994.0,1200.0,1078.0,0.0785,-2.4713,-9.3752,-0.0379,0.0012,-0.0052,23.64
1409765638.44,132.0,988.0,1202.0,1082.0,0.0785,-2.3536,-9.4144,-0.0371,-0.0005,-0.0021,23.66
1409765638.46,141.0,993.0,1192.0,1085.0,0.0,-2.432,-9.2967,-0.0342,0.0003,-0.002,23.64
1409765638.47,138.0,977.0,1194.0,1081.0,0.0,-2.432,-9.3752,-0.036,-0.0012,-0.0057,23.65
1409765638.49,140.0,982.0,1204.0,1073.0,0.0392,-2.432,-9.3752,-0.0382,0.0012,-0.0015,23.64
1409765638.5,132.0,990.0,1204.0,1081.0,0.0392,-2.5105,-9.2967,-0.0338,-0.0011,-0.0038,23.65
1409765638.51,168.0,992.0,1205.0,1082.0,0.0392,-2.4713,-9.3752,-0.035,-0.0005,-0.0043,23.64
1409765638.53,124.0,983.0,1200.0,1078.0,0.0,-2.432,-9.3752,-0.0342,-0.0006,-0.0018,23.65
1409765638.54,143.0,990.0,1208.0,1083.0,0.0,-2.4713,-9.3359,-0.0353,-0.0388,0.0015,23.65
1409765638.56,167.0,977.0,1193.0,1079.0,0.0392,-2.432,-9.2967,-0.0377,-0.0002,-0.0015,23.64
1409765638.57,126.0,987.0,1199.0,1079.0,0.0,-2.4713,-9.3752,-0.0347,0.0006,0.0,23.66
1409765638.58,118.0,985.0,1214.0,1079.0,0.0392,-2.432,-9.4144,-0.0394,-0.0003,-0.0052,23.64
1409765638.6,156.0,986.0,1184.0,1080.0,-0.0392,-2.3928,-9.4144,-0.0389,-0.0008,-0.007,23.65
1409765638.61,119.0,988.0,1200.0,1077.0,0.0392,-2.3928,-9.3359,-0.0389,-0.0012,-0.0014,23.66
1409765638.63,139.0,985.0,1201.0,1081.0,0.0392,-2.432,-9.2967,-0.037,0.002,-0.0018,23.64
1409765638.64,148.0,992.0,1200.0,1091.0,0.0392,-2.432,-9.4144,-0.0385,0.0003,0.0012,23.66
1409765638.66,155.0,988.0,1203.0,1086.0,0.0785,-2.4713,-9.4144,-0.0374,-0.0012,-0.0078,23.66
1409765638.67,135.0,995.0,1199.0,1082.0,0.0392,-2.432,-9.3359,-0.0322,0.0005,-0.0035,23.64
1409765638.68,121.0,985.0,1191.0,1076.0,0.0392,-2.432,-9.3359,-0.0373,0.0024,-0.0043,23.64
1409765638.7,143.0,993.0,1195.0,1083.0,0.0392,-2.432,-9.3359,-0.0336,0.0012,-0.0046,23.64
1409765638.71,129.0,979.0,1193.0,1084.0,0.0785,-2.4713,-9.3359,-0.035,0.002,0.0044,23.65
1409765638.73,110.0,992.0,1205.0,1083.0,0.0392,-2.5105,-9.3752,-0.0385,0.0006,-0.0053,23.65
1409765638.74,147.0,985.0,1199.0,1080.0,0.0785,-2.3928,-9.2967,-0.0363,0.0008,-0.0073,23.63
1409765638.75,154.0,990.0,1195.0,1072.0,0.0392,-2.432,-9.3359,-0.0362,-0.0008,-0.0049,23.66
1409765638.77,113.0,988.0,1195.0,1077.0,0.0,-2.432,-9.2575,-0.0362,0.0012,-0.0044,23.65
1409765638.78,121.0,991.0,1197.0,1076.0,0.0,-2.4713,-9.3359,-0.0368,0.0012,-0.0037,23.64
1409765638.8,163.0,993.0,1206.0,1076.0,0.0392,-2.432,-9.3359,-0.0331,-0.0014,-0.0029,23.64
1409765638.81,141.0,995.0,1205.0,1083.0,0.0,-2.432,-9.2575,-0.0371,0.0003,-0.0017,23.65
1409765638.82,135.0,986.0,1196.0,1079.0,0.0785,-2.432,-9.3752,-0.036,0.0018,-0.0047,23.64
1409765638.84,157.0,984.0,1197.0,1081.0,-0.0392,-2.4713,-9.2575,-0.0376,0.0005,-0.0061,23.64
1409765638.85,126.0,993.0,1207.0,1088.0,0.0,-2.432,-9.3359,-0.0357,0.0037,0.0005,23.64
1409765638.87,102.0,993.0,1207.0,1076.0,0.0392,-2.432,-9.4536,-0.033,0.0005,-0.0011,23.64
1409765638.88,137.0,984.0,1198.0,1087.0,0.0,-2.432,-9.3752,-0.038,-0.0003,-0.0026,23.64
1409765638.9,160.0,990.0,1195.0,1075.0,0.0392,-2.3928,-9.3752,-0.0338,-0.0031,-0.0052,23.64
1409765638.91,126.0,992.0,1198.0,1077.0,0.0392,-2.432,-9.3359,-0.0373,0.0017,-0.0026,23.65
1409765638.92,133.0,986.0,1191.0,1079.0,0.0,-2.5105,-9.3752,-0.0379,0.0021,-0.0008,23.66
1409765638.94,161.0,986.0,1195.0,1084.0,0.0392,-2.432,-9.3359,-0.0345,0.0388,-0.0057,23.64
1409765638.95,124.0,992.0,1185.0,1063.0,0.0785,-2.4713,-9.2967,-0.0341,0.0009,-0.0018,23.65
1409765638.97,115.0,984.0,1204.0,1080.0,0.0392,-2.4713,-9.3359,-0.0377,-0.0012,-0.0024,23.64
1409765638.98,132.0,989.0,1199.0,1086.0,0.0,-2.432,-9.2183,-0.0362,0.0023,0.0003,23.64
1409765638.99,136.0,981.0,1209.0,1085.0,0.0392,-2.4713,-9.3359,-0.0376,0.0035,0.004,23.64
1409765639.01,96.0,987.0,1197.0,1083.0,-0.0392,-2.432,-9.2575,-0.0344,-0.0002,-0.005,23.64
1409765639.02,141.0,983.0,1189.0,1069.0,0.0392,-2.432,-9.3752,-0.0354,0.0,-0.0011,23.66
1409765639.04,156.0,987.0,1194.0,1082.0,0.1177,-2.3928,-9.3359,-0.0351,0.0027,0.0,23.66
1409765639.05,139.0,984.0,1204.0,1088.0,0.0392,-2.432,-9.3752,-0.0339,0.0023,-0.0015,23.65
1409765639.06,139.0,991.0,1200.0,1092.0,0.0,-2.3928,-9.3359,-0.0397,0.0002,-0.0023,23.63
1409765639.08,156.0,989.0,1203.0,1077.0,0.0392,-2.3928,-9.3359,-0.0367,-0.0003,-0.0009,23.65
1409765639.09,156.0,992.0,1212.0,1073.0,0.0785,-2.3928,-9.2967,-0.0376,0.0015,-0.0017,23.64
1409765639.11,148.0,985.0,1209.0,1088.0,0.0785,-2.4713,-9.3359,-0.0351,0.0024,-0.0017,23.64
1409765639.12,153.0,995.0,1194.0,1081.0,0.0,-2.432,-9.3752,-0.0339,0.0023,0.0043,23.65
1409765639.13,150.0,990.0,1204.0,1082.0,0.0,-2.5497,-9.3752,-0.0281,0.0014,-0.0012,23.64
1409765639.15,110.0,987.0,1209.0,1085.0,0.0,-2.4713,-9.3752,-0.0348,-0.0002,-0.0052,23.66
1409765639.16,129.0,986.0,1208.0,1088.0,0.0,-2.432,-9.3359,-0.0368,-0.0003,-0.0044,23.65
1409765639.18,174.0,995.0,1200.0,1082.0,-0.0785,-2.4713,-9.2967,-0.0363,0.0012,-0.0012,23.64
